company,title,date,year,rating,pros,cons
Meta,DS review,Mar 31,2020,4,Great work culture Great people Work on why you like - you will be judged on impact of the work,The company and its people have a highly left political bias and it shows up in conversation around the workplace. so how are we supposed to be impartial when treating content or views from the other side.
Meta,Great place to work,Feb 16,2018,4,"All tge benefits, very smart people, great problems to work on, infinite amount of data",You might feel like second class citizen if you are not SWE
Meta,Great culture. Visionary CEO. Inspiring COO.,Oct 11,2017,5,Great culture overall. Good benefits. Smart people.,"As the company has grown, the functions have become siloed with less autonomy on decision making."
Meta,Still a Rocketship,Feb 19,2019,5,Hard to find another company that moves fast at this scale,You have to be able to manage upwards and downwards
Meta,good place to work if you find your lane,Jun 25,2020,5,"work is interesting, perks are great, coworkers are intelligent and great to learn from","sprawling organization, a lot of stakeholders to manage"
Meta,Feeling lucky to be here,Apr 24,2020,5,Surrounded by intelligent people. Nice and open working environment.,You need to learn to be more powerful and impactful.
Meta,"Great people, great company",Apr 8,2020,4,"Interesting problems, talented and kind people, great benefits",Bad press in news can be demoralizing
Meta,Great culture and perks,Aug 31,2018,5,+ High salaries + Amazing perks + Open culture,- Overcrowded campus - Work-life balance in some engineering teams
Meta,Rewarding,Sep 27,2017,5,Lots of flexibility/responsibility. Well taken care of financially and well fed.,Imposter syndrome is common. Goals are lofty.
Meta,Nice perks and salary,Jan 24,2020,5,nice perks and salary and nice people,too much work and sometimes miscommunication happens
Meta,Rewarding work,Apr 16,2019,5,"Influence, autonomy, convenience, challenging, data driven.",Growing pains as we mature
Meta,"Great pay and perks, but mission is unclear",May 8,2020,3,"Excellent quality of life, nice and smart people","Very unclear mission and purpose, lots of internal drama"
Meta,Good but boring,Feb 6,2020,3,Great neighborhood and great energy,Too much work and too much politics
Meta,Nice place,Mar 23,2020,3,great benefits like salary etc,work life balance is very bad
Meta,Benefits are good but could easily be better,May 13,2023,5,Compensation is good Benefits Wfh Travel,Too much work Politics nuisance No diversity
Meta,good place for data scientist,May 7,2023,4,a data driven company with a lot of room to grow as data scientist,"company is a bit top-down at the moment, so less freedom"
Meta,"Good benefits, good people, bad times in the organization",May 31,2023,3,"Good benefits, nice and smart people","Organizational changes and layoffs all the time, a lot of politics"
Meta,Good pay with long hours,May 8,2023,4,- Top tier pay - Good benefits - Smart people,- Long hours - Politics - Uncertainty
Meta,Good benefits and career progression,Apr 19,2023,5,"- Very good compensation & benefits - Fast career progression, especially if you're an individual contributor",- Work life balance could be better
Meta,Ridiculous culture,May 3,2023,3,"Great people, great talent Great tech stack and tooling Every bit of work tooling is hyper-optimized for productivity, from meetings, to meeting rooms, to food Interesting problems",American corporate enthusiasm Skew towards SF hours and decision-making concentrated there Work done is less important than the ability to market that work and promote yourself in internal social networks
Meta,Great,Apr 21,2023,5,"Great, awesome, idfoan, afdonq , af","long working hours, no work-life balance"
Meta,good,Mar 9,2023,5,still competitive in the industrial,no more good food in company
Meta,Great,Mar 5,2023,5,Best place to advance your career,"Lots of work at times, working across timezones is challenging"
Meta,Great place to work,Feb 2,2023,5,"Great teams of people, very dynamic, great benefits.",Depending on the manager could be hard to get on projects that help you grow.
Meta,Complicated,Mar 18,2023,3,compensation is really really great,layoffs are no fun for no one
Meta,Good place to grow,Nov 14,2022,4,"People are smart and nice, also the methodology and framework across the working model is very helpful for a DS to learn and grow","Chaotic org management, so many duplicates in the space"
Meta,okay company,Nov 15,2022,4,the only good thing is money,too oriented towards impact and short term success
Meta,Lay-off and low confidence in leadership,Jan 10,2023,2,Package is still decent even though stock price crashed,Team morale is low after layoff
Meta,A place where I had my biggest professional growth,Aug 12,2021,5,"- This company holds employees to a high standard, this including all my managers. They gave me clear expectations and care about my growth. They created opportunities for me to grow myself and create impact for the business. - Really accommodating/ suportive. I felt it strongly during covid and when I had family crisis. We even have covid paid leave to sort those kind of things out. I think this is really positive for diversity and inclusion. - Much less politics than other places I have been. The company is still in rapid growth phase and people are too busy getting stuffs done rather than fighting with each other. - I quite like people I work with. High achievers and fast learners. And everyone is nice & collaborative possibly because the culture filters out those who are not",- In many teams you are busy 4-6pm London time because of meetings with US west coast. You need to actively manage your work life balance particularly if you need to pick up kids by 6pm. WFH helps a lot. And the company/ team respects people's boundaries. For example I tell my team I need to stop at 5:30pm everyday and the US colleagues would accomodate and get up early for me.
